name,category,nicotine_type,nicotine_min,nicotine_max,size_min,size_max,flavour,flavours_all_approved,flavours_count,disposable_keyword
smoka-fused-clapton-wire,Vape Devices,,,,,,,,,FALSE
smoka-clapton-wire,Vape Devices,,,,,,,,,FALSE
smoka-wire-26ga,Vape Devices,,,,,,,,,FALSE
smoka-wire-28ga,Vape Devices,,,,,,,,,FALSE
wotofo-juggernault-wire-20ft,Vape Devices,,,,,,,,,FALSE
wotofo-tri-core-fused-clapton-wire-20ft,Vape Devices,,,,,,,,,FALSE
geekvape-kanthal-a1-twisted-clapton-wire,Vape Devices,,,,,,,,,FALSE
wotofo-dual-core-fused-clapton-wire-20ft,Vape Devices,,,,,,,,,FALSE
wotofo-framed-staple-clapton-wire-20ft,Vape Devices,,,,,,,,,FALSE
geekvape-mtl-ss316l-clapton-wire,Vape Devices,,,,,,,,,FALSE
hollywood-normal-tobacco-120ml-e-liquid,E-Liquids,Nicotine Concentration,3,12,120,120,Tobacco,TRUE,1,FALSE
lawless-premium-tool-kit,Vape Devices,,,,,,,,,FALSE
smoka-tool-kit,Vape Devices,,,,,,,,,FALSE
efest-luc-s2-charger-with-car-charger-au-plug,Vape Devices,,,,,,,,,FALSE
bv-pro-c1-mod-charger,Vape Devices,,,,,,,,,FALSE
nitecore-i8-charger,Vape Devices,,,,,,,,,FALSE
nitecore-lc10-portable-usb-charger,Vape Devices,,,,,,,,,FALSE
battery-vape-c4-charger,Vape Devices,,,,,,,,,FALSE
nitecore-q4-battery-charger,Vape Devices,,,,,,,,,FALSE
nitecore-ums2-battery-charger,Vape Devices,,,,,,,,,FALSE
efest-imate-r2-charger,Vape Devices,,,,,,,,,FALSE
xtar-mc6c-charger,Vape Devices,,,,,,,,,FALSE
xtar-vc4s-charger,Vape Devices,,,,,,,,,FALSE
haze-tobacco-iced-cucumberita-100g,Hookahs,,,,,,,,,FALSE
haze-tobacco-pearlicious-100g,Hookahs,,,,,,,,,FALSE
haze-tobacco-cotton-clouds-100g,Hookahs,,,,,,,,,FALSE
haze-tobacco-beat-the-heat-100g,Hookahs,,,,,,,,,FALSE
haze-tobacco-bof-100g,Hookahs,,,,,,,,,FALSE
haze-tobacco-summer-time-100g,Hookahs,,,,,,,,,FALSE
haze-tobacco-quack-quack-100g,Hookahs,,,,,,,,,FALSE
haze-tobacco-kiwi-100g,Hookahs,,,,,,,,,FALSE
haze-tobacco-yummy-madness-100g,Hookahs,,,,,,,,,FALSE
haze-skills-on-the-rocks-100gm,Hookahs,,,,,,,,,FALSE
haze-mango-100gm,Hookahs,,,,,,,,,FALSE
haze-candy-apple-love-100gm,Hookahs,,,,,,,,,FALSE
haze-cc-whoo-weee-100gm,Hookahs,,,,,,,,,FALSE
haze-c-c-nice-dreams-100gm,Hookahs,,,,,,,,,FALSE
haze-cc-double-bubble-100gm,Hookahs,,,,,,,,,FALSE
lawless-shoelace-cotton,Vape Devices,,,,,,,,,FALSE
vandy-vape-cotton-loops-160-x-99mm-2-5-feet,Vape Devices,,,,,,,,,FALSE
smok-bulb-pyrex-glass-tube-10-tfv16-lite-5ml,Vape Devices,,,,,,,,,FALSE
mjlab-ccell-510-cbd-empty-cartridge,Vape Devices,,,,,,,,,TRUE
lawless-bacon-cotton,Vape Devices,,,,,,,,,FALSE
smoka-organic-cotton,Vape Devices,,,,,,,,,FALSE
native-wicks-platinum-plus,Vape Devices,,,,,,,,,FALSE
native-wicks-platinum-blend,Vape Devices,,,,,,,,,FALSE
summer-lumma-treble-mango-e-liquid,E-Liquids,Nicotine Concentration,0,6,120,120,"Mango, Peach, Mint",TRUE,3,FALSE
summer-lumma-frosty-slush-e-liquid,E-Liquids,Nicotine Concentration,0,6,120,120,"Watermelon, Raspberry, Mint",TRUE,3,FALSE
summer-lumma-sour-blue-e-liquid,E-Liquids,Nicotine Concentration,0,6,120,120,"Blue Raspberry, Sour Mix",FALSE,2,FALSE
summer-lumma-fizzy-orange-e-liquid,E-Liquids,Nicotine Concentration,0,6,120,120,"Orange, Soda, Mint",FALSE,3,FALSE
summer-lumma-lemon-cuppa-e-liquid,E-Liquids,Nicotine Concentration,0,0,120,120,"Lemon, Green tea, Mint",FALSE,3,FALSE
summer-lumma-sizzy-lime-e-liquid,E-Liquids,Nicotine Concentration,0,6,120,120,"Lime, Lemon, Mint",TRUE,3,FALSE
summer-lumma-fully-yoberry-e-liquid,E-Liquids,Nicotine Concentration,0,6,120,120,"Strawberry, Kiwi, Yoghurt, Mint",FALSE,4,FALSE
summer-lumma-fruity-cubes-e-liquid,E-Liquids,Nicotine Concentration,0,6,120,120,"Blueberry, Strawberry, Cranberry, Orange",FALSE,4,FALSE
joyetech-atopack-magic-cotton-48pcs-pack,Vape Devices,,,,,,,,,FALSE
vandy-vape-cotton-balls,Vape Devices,,,,,,,,,FALSE
geekvape-organic-cotton-balls,Vape Devices,,,,,,,,,FALSE
frozen-salty-world-ice-strawberry-e-liquid,E-Liquids,Nicotine Concentration,11.4,28.5,30,30,"Strawberry, Menthol",TRUE,2,FALSE
frozen-salty-world-ice-strawberry-guava-e-liquid,E-Liquids,Nicotine Concentration,0,28.5,30,30,"Guava, Strawberry, Menthol",TRUE,3,FALSE
frozen-salty-world-ice-pineapple-e-liquid,E-Liquids,Nicotine Concentration,0,28.5,30,30,"Pineapple, Menthol",TRUE,2,FALSE
frozen-salty-world-ice-blast-usa-mix-e-liquid,E-Liquids,Nicotine Concentration,0,28.5,30,30,"Tobacco, Menthol",TRUE,2,FALSE
frozen-salty-world-blueberry-blast-e-liquid,E-Liquids,Nicotine Concentration,0,28.5,30,30,"Blueberry, Menthol",TRUE,2,FALSE
shosha-aluminium-foil,Hookahs,,,,,,,,,FALSE
shisha-foil-puncher-roller,Hookahs,,,,,,,,,FALSE
shosha-hookah-hose-holder,Hookahs,,,,,,,,,FALSE
shisha-charcoal-burner,Hookahs,,,,,,,,,FALSE
hookah-flipper,Hookahs,,,,,,,,,FALSE
shisha-hose-ice-bag-small,Hookahs,,,,,,,,,FALSE
shisha-hose-ice-bag-big,Hookahs,,,,,,,,,FALSE
shisha-ash-tray-big,Hookahs,,,,,,,,,FALSE
shisha-ash-tray-medium,Hookahs,,,,,,,,,FALSE
kiwi-lighter-blossom-rose,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-6197,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-6166,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-6164,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-6061,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-6156,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-6147,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-6110,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-6105,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-6083,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-6055,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-6053,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-6043,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-6039,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-6028,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-2201,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-6243,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-6231,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-6187,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-6178,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-6177,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-754,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-755,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-756,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-757,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-758,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-759,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-760,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-761,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-762,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-763,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-764,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-766,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-767,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-768,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-769,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-770,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-771,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-772,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-773,Smoking,,,,,,,,,FALSE
flint-kiwi-lighter-774,Smoking,,,,,,,,,FALSE
high-voltage-detox-double-flush-16oz-liquid-capsules-combo,Smoking,,,,,,,,,FALSE
high-voltage-detox-permanent-5-day-flush,Smoking,,,,,,,,,FALSE
vaporesso-gtx-replacement-coils,Vape Devices,,,,,,,,,FALSE
al-fakher-mint-frost-50g,Hookahs,,,,,,"Mint, Menthol",TRUE,2,FALSE
innokin-ajax-glass-tube,Vape Devices,,,,,,,,,FALSE
smok-rpm80-replacement-coil,Vape Devices,,,,,,,,,FALSE
smok-rpm80-replacement-pod,Vape Devices,,,,,,,,,FALSE
smok-nord-2-replacement-pod,Vape Devices,,,,,,,,,FALSE
geekvape-aegis-boost-rba-replacement-pod,Vape Devices,,,,,,,,,FALSE
smok-nord-2-40w-pod-kit,Vape Devices,,,,,,,,,FALSE
nbt-capsule-grinder-70mmx50mm-3xparts,Smoking,,,,,,,,,FALSE
nbt-diamond-skull-grinder-4xparts,Smoking,,,,,,,,,FALSE
nbt-silver-aluminum-grinder-100mm-3xparts,Smoking,,,,,,,,,FALSE
nbt-bottle-shape-grinder-3xparts,Smoking,,,,,,,,,FALSE
nbt-aluminum-grinder-53mm-4xparts,Smoking,,,,,,,,,FALSE
nbt-metal-stack-grinder-53mm-4xparts,Smoking,,,,,,,,,FALSE
nz-digital-scale-nz-ct-50-50-x-0-001g,Smoking,,,,,,,,,FALSE
nz-digital-scale-nz-mt-300-300-x-0-01g,Smoking,,,,,,,,,FALSE
nz-digital-scale-kf-500-500-x-0-01,Smoking,,,,,,,,,FALSE
nz-digital-scale-mn-100-100-x-0-01g,Smoking,,,,,,,,,FALSE
nz-digital-scale-xp-100-100-x-0-01,Smoking,,,,,,,,,FALSE
nz-digital-scale-cx-100-1000-x-0-01g,Smoking,,,,,,,,,FALSE
nz-digital-scale-nz-mi-200-200-x-0-01g,Smoking,,,,,,,,,FALSE
heets-amber-label-10pk-carton,Heat Not Burn,,,,,,,,,FALSE
heets-blue-label-10pk-carton,Heat Not Burn,,,,,,,,,FALSE
heets-yellow-label-10pk-carton,Heat Not Burn,,,,,,,,,FALSE
heets-green-label-10pk-carton,Heat Not Burn,,,,,,,,,FALSE
heets-sienna-label-10pk-carton,Heat Not Burn,,,,,,,,,FALSE
heets-purple-label-10pk-carton,Heat Not Burn,,,,,,,,,FALSE
al-fakher-kiwi-50g,Hookahs,,,,,,Kiwi,FALSE,1,FALSE
al-fakher-grape-mint-50g,Hookahs,,,,,,"Grape, Mint",TRUE,2,FALSE
al-fakher-grape-fruit-50g,Hookahs,,,,,,"Grapefruit, Citrus",FALSE,2,FALSE
al-fakher-fusion-magic-love,Hookahs,,,,,,"Passionfruit, Melon, spices, little mint with cooling after taste",FALSE,4,FALSE
coco-nara-coconut-shell-charcoal-48-pieces,Hookahs,,,,,,,,,FALSE
coco-nara-coconut-shell-charcoal-24-pieces,Hookahs,,,,,,,,,FALSE
raw-king-size-slim-rolling-papers,Smoking,,,,,,,,,FALSE
raw-classic-1-14-paper,Smoking,,,,,,,,,FALSE
raw-single-wide-rolling-double-paper,Smoking,,,,,,,,,FALSE
raw-kingsize-classic-supreme-papers,Smoking,,,,,,,,,FALSE
raw-connoisseur-classic-kingsize-papertips,Smoking,,,,,,,,,FALSE
raw-double-barrel-wooden-cigarette-holder,Smoking,,,,,,,,,FALSE
raw-hemp-wick-ball-250ft,Smoking,,,,,,,,,FALSE
raw-organic-hemp-rolls-5mtr-44mm-wide,Smoking,,,,,,,,,FALSE
raw-classic-rolls-5mtr-55mm-wide,Smoking,,,,,,,,,FALSE
raw-classic-3mt-rolls,Smoking,,,,,,,,,FALSE
raw-maestro-cone-tips,Smoking,,,,,,,,,FALSE
raw-12inch-30cm-long-papers,Smoking,,,,,,,,,FALSE
raw-classic-single-wide-paper-100-leaves,Smoking,,,,,,,,,FALSE
raw-classic-creaseless-1-1-4-300s,Smoking,,,,,,,,,FALSE
raw-perforated-gummed-tips,Smoking,,,,,,,,,FALSE
raw-black-kingsize-slim-rolling-paper,Smoking,,,,,,,,,FALSE
raw-black-classic-1-1-4-rolling-paper,Smoking,,,,,,,,,FALSE
raw-classic-single-wide-paper-50-leaves,Smoking,,,,,,,,,FALSE
raw-cone-loader,Smoking,,,,,,,,,FALSE
erez-habano-robusto-1pk,Smoking,,,,,,Robusto,FALSE,1,FALSE
romeo-julieta-no-2-a-t-1pk,Smoking,,,,,,,,,FALSE
romeo-julieta-no-1-1pk,Smoking,,,,,,,,,FALSE
damiana-ultimate-grade-1-kg,Smoking,,,,,,,,,FALSE
jj-blunt-trip-2pk,Smoking,,,,,,,,,FALSE
jj-blunt-tropical-passion-2pk,Smoking,,,,,,,,,FALSE
jj-blunt-wham-bam-watermelon-2pk,Smoking,,,,,,,,,FALSE
kingpin-bahama-mama-wraps-3pk,Smoking,,,,,,,,,FALSE
kingpin-blueberry-bomb-wraps-3pk,Smoking,,,,,,,,,FALSE
kingpin-goomba-grape-wraps-3pk,Smoking,,,,,,,,,FALSE
kingpin-liquid-honey-wraps-3pk,Smoking,,,,,,,,,FALSE
kingpin-melon-madness-wraps-3pk,Smoking,,,,,,,,,FALSE
cyclones-xtraslo-sugar-cane,Smoking,,,,,,,,,FALSE
cyclone-clear-grape-2pk,Smoking,,,,,,,,,FALSE
cyclone-clear-blueberry-2pk,Smoking,,,,,,,,,FALSE
cyclone-clear-peach-1pk,Smoking,,,,,,,,,FALSE
cyclone-clear-rockstar-2pk,Smoking,,,,,,,,,FALSE
cyclones-clear-tiki-tango-1pk,Smoking,,,,,,,,,FALSE
cyclones-purple-2pks,Smoking,,,,,,,,,FALSE
cyclone-cone-blunt-mango-1pc,Smoking,,,,,,Mango,TRUE,1,FALSE
juicy-super-blunt-mango-papaya,Smoking,,,,,,,,,FALSE
juicy-super-blunt-sweet-n-natural,Smoking,,,,,,,,,FALSE
juicy-super-blunt-infrared-1pc,Smoking,,,,,,,,,FALSE
afzal-pan-raas-50g,Hookahs,,,,,,,,,FALSE
smok-priv-v8-nord-edition-kit,Vape Devices,,,,,,,,,FALSE
vaporesso-vm-18-tank,Vape Devices,,,,,,,,,FALSE
vaporesso-vm-22-tank,Vape Devices,,,,,,,,,FALSE
vaporesso-vm-25-tank,Vape Devices,,,,,,,,,FALSE
vaptio-leno-tank,Vape Devices,,,,,,,,,FALSE
juicy-incense-patchouli,Smoking,,,,,,,,,FALSE
juicy-incense-cotton-candy,Smoking,,,,,,,,,FALSE
juicy-incense-grape-gone-wild,Smoking,,,,,,,,,FALSE
juicy-incense-strawberry,Smoking,,,,,,,,,FALSE
juicy-incense-black-n-blueberry,Smoking,,,,,,,,,FALSE
juicy-incense-lychee,Smoking,,,,,,,,,FALSE
red-melon-12oz-350ml-beamer-candle,Smoking,,,,,,,,,FALSE
smell-killer-12-oz-350-ml-beamer-candle,Smoking,,,,,,,,,FALSE
smoke-killer-12oz-350ml-beamer-candle,Smoking,,,,,,,,,FALSE
mini-odor-killer-4-oz-120-ml-beamer-candle,Smoking,,,,,,,,,FALSE
fresh-out-the-dryer-12-oz-350ml-beamer-candle,Smoking,,,,,,,,,FALSE
blue-mother-fk3r-12-oz-350ml-beamer-candle,Smoking,,,,,,,,,FALSE
formula-420-a1-pyrex-glass-metal-ceramic-cleaner,Smoking,,,,,,,,,FALSE
formula-710-instant-cleaner-12oz,Smoking,,,,,,,,,FALSE
formula-710-instant-cleaner-4oz,Smoking,,,,,,,,,FALSE
formula-710-instant-cleaner-2oz,Smoking,,,,,,,,,FALSE
vaporesso-osmall-replacement-pod,Vape Devices,,,,,,,,,FALSE
vaporesso-xtra-replacement-unipod-meshed-unipod,Vape Devices,,,,,,,,,FALSE
uwell-crown-3-replacement-glass,Vape Devices,,,,,,,,,FALSE
smok-tfv16-tank,Vape Devices,,,,,,,,,FALSE
geekvape-aegis-replacement-pods,Vape Devices,,,,,,,,,FALSE
ijoy-katana-rda-tank,Vape Devices,,,,,,,,,FALSE
suorin-edge-single-battery,Vape Devices,,,,,,,,,FALSE
suorin-shine-replacement-pods,Vape Devices,,,,,,,,,FALSE
vg-banana-custard-nicotine-salt-30ml,E-Liquids,Nicotine Concentration,14.25,25.65,30,30,"Banana, Milk, Malt Biscuits",FALSE,3,FALSE
vg-british-mix-nicotine-salt-30ml,E-Liquids,Nicotine Concentration,14.25,25.65,30,30,British Tobacco,FALSE,1,FALSE
vg-usa-mix-nicotine-salt-30ml,,Nicotine Concentration,14.25,25.65,30,30,"Nut, Cocoa, Tobacco",FALSE,3,FALSE
vg-north-carolin-nicotine-salt-30ml,E-Liquids,Nicotine Concentration,14.25,25.65,30,30,Tobacco,TRUE,1,FALSE
vg-mango-smoothies-nicotine-salt-30ml,E-Liquids,Nicotine Concentration,14.25,25.65,30,30,"Mango, Mint",TRUE,2,FALSE
nbt-plastic-grinder-with-multi-colours-63mm-4xparts,Smoking,,,,,,,,,FALSE
nbt-flower-skull-grinder-4xparts-jl396,Smoking,,,,,,,,,FALSE
canistro-hand-sanitiser-55ml,Smokeless,,,,,,,,,FALSE
nz-digital-scale-fv-650-silver-650-x-0-1,Smoking,,,,,,,,,FALSE
nz-pocket-scale-650-x-0-1g,Smoking,,,,,,,,,FALSE
nz-digital-scale-500-x-0-1g,Smoking,,,,,,,,,FALSE
ev-strappin-on-ice-e-liquid-60ml,E-Liquids,Nicotine Concentration,0,6,,,"Fuji Apple, Strawberry, Nectarine, Ice",FALSE,4,FALSE
ev-jubilee-on-ice-e-liquid-60ml,E-Liquids,Nicotine Concentration,0,6,,,"Strawberry, Watermelon Candy, Ice",FALSE,3,FALSE
high-voltage-detox-folli-cleanse-shampoo,Smoking,,,,,,,,,FALSE
high-voltage-detox-saliva-cleanse-mouthwash,Smoking,,,,,,,,,FALSE
zig-zag-green-cut-corners,Smoking,,,,,,,,,FALSE
zig-zag-green-king-size,Smoking,,,,,,,,,FALSE
juicy-jay-s-strawberry-5mt-roll,Smoking,,,,,,,,,FALSE
shisha-hookah-aluminum-part-1xhose-75cm,,,,,,,,,,FALSE
juicy-jay-s-very-cherry-5mt-roll,Smoking,,,,,,,,,FALSE
juicy-jay-s-jamaican-rum-5mt-roll,Smoking,,,,,,,,,FALSE
shisha-hookah-metal-pipe-2xhose-65cm-jl599ah,Hookahs,,,,,,,,,FALSE
shisha-hookah-aluminum-1xhose-85cm-jl596ah,Hookahs,,,,,,,,,FALSE
juicy-jay-s-green-apple-5mt-roll,Smoking,,,,,,,,,FALSE
shisha-hookah-metal-1xhose-80cm-jl594ah,Hookahs,,,,,,,,,FALSE
shisha-hookah-1xhose-88cm-jl587ah,Hookahs,,,,,,,,,FALSE
juicy-jay-s-watermelon-5mt-roll,Smoking,,,,,,,,,FALSE
shisha-hookah-mosaic-decoration-1xhose-90cm-jl586ah,Hookahs,,,,,,,,,FALSE
juicy-jay-s-peaches-cream-5mt-roll,Smoking,,,,,,,,,FALSE
shisha-hookah-metal-part-1xhose-100cm-jl585ah,Hookahs,,,,,,,,,FALSE
juicy-jay-s-banana-5mt-roll,Smoking,,,,,,,,,FALSE
smoka-chrome-hookah-1xhose-80cm,Hookahs,,,,,,,,,FALSE
zen-black-1-1-4-hemp-papers,Smoking,,,,,,,,,FALSE
zen-rolling-tips,Smoking,,,,,,,,,FALSE
zen-kingsize-slim-hemp-papers,Smoking,,,,,,,,,FALSE
shosha-paper-tips-32pk,Smoking,,,,,,,,,FALSE
elements-red-connoisseur-king-size-paper-tips,Smoking,,,,,,,,,FALSE
elements-king-size-ultra-slims-rolling-papers,Smoking,,,,,,,,,FALSE
elements-king-size-ultra-slims-connoisseur-rolling-papers-tips,Smoking,,,,,,,,,FALSE
ocb-premium-ks-slim-paper-tips,Smoking,,,,,,,,,FALSE
ocb-ultimate-slim-filter,Smoking,,,,,,,,,FALSE
ocb-virgin-paper-tip-50pcs,Smoking,,,,,,,,,FALSE
ocb-premium-slim-paper-s,Smoking,,,,,,,,,FALSE
ocb-eco-filters-extra-slim,Smoking,,,,,,,,,FALSE
dora-king-size-menthol-tubes,Smoking,,,,,,,,,FALSE
silicon-container-5ml-1pc,Smoking,,,,,,,,,FALSE
silicone-container-6ml,Smoking,,,,,,,,,FALSE
silicone-9ml-container-jl-020y,Smoking,,,,,,,,,FALSE
silicone-15ml-jar-container-jl-021y,Smoking,,,,,,,,,FALSE
silicon-6-1-big-non-stick-container-jl-018y,Smoking,,,,,,,,,FALSE
silicone-11ml-container,Smoking,,,,,,,,,FALSE
silicone-10ml-container,Smoking,,,,,,,,,FALSE
silicone-1-5ml-container,Smoking,,,,,,,,,FALSE
juicy-s-jay-thai-incense-sticks-raspberry,Smoking,,,,,,,,,FALSE
juicy-s-jay-thai-incense-sticks-midnight,Smoking,,,,,,,,,FALSE
juicy-s-jay-thai-incense-sticks-cherry-vanilla,Smoking,,,,,,,,,FALSE
vaporesso-vm-18-replacement-glass,Vape Devices,,,,,,,,,FALSE
ijoy-jupiter-replacement-coils,Vape Devices,,,,,,,,,FALSE
vaporesso-vm-22-replacement-glass,Vape Devices,,,,,,,,,FALSE
canistro-hand-sanitiser-500ml,Smokeless,,,,,,,,,FALSE
nz-scale-calibration-weight-500gm,Smoking,,,,,,,,,FALSE
nz-scale-calibration-weight-200gm,Smoking,,,,,,,,,FALSE
nz-scale-calibration-weight-100gm,Smoking,,,,,,,,,FALSE
nz-scale-calibration-weight-50gm,Smoking,,,,,,,,,FALSE
nz-scale-calibration-weight-20gm,Smoking,,,,,,,,,FALSE
smoka-nug-mouth-steel-mesh,Heat Not Burn,,,,,,,,,FALSE
smok-tfv16-drip-tip,Vape Devices,,,,,,,,,FALSE
vg-banana-custard-e-liquid-120ml,E-Liquids,Nicotine Concentration,3,6,120,120,"Banana, Milk, Malt Biscuits",FALSE,3,FALSE
vg-british-mix-e-liquid-120ml,E-Liquids,Nicotine Concentration,3,6,120,120,British Tobacco,FALSE,1,FALSE
vg-usa-mix-e-liquid-120ml,E-Liquids,Nicotine Concentration,3,6,120,120,"Nut, Cocoa, Tobacco",FALSE,3,FALSE
vg-north-carolin-e-liquid-120ml,E-Liquids,Nicotine Concentration,3,6,120,120,Tobacco,TRUE,1,FALSE
vg-mango-smoothies-e-liquid-120ml,E-Liquids,Nicotine Concentration,3,6,120,120,"Mango, Mint",TRUE,2,FALSE
kiwi-vapor-chewberry-e-liquid-120ml,E-Liquids,Nicotine Concentration,3,6,120,120,"Sweet Strawberry, Chewy Candy",FALSE,2,FALSE
kiwi-vapor-icyapple-e-liquid-120ml,E-Liquids,Nicotine Concentration,0,6,120,120,"Red Apple, Green Apple, Menthol",FALSE,3,FALSE
kiwi-vapor-icyberry-e-liquid-120ml,E-Liquids,Nicotine Concentration,3,6,120,120,"Strawberry, Menthol",TRUE,2,FALSE
nutty-creme-e-liquid,E-Liquids,Nicotine Concentration,0,6,120,120,"Hazelnuts, Almonds",FALSE,2,FALSE
qool-snowflake-e-liquid-120ml,E-Liquids,Nicotine Concentration,0,6,120,120,"Lychee, Menthol",TRUE,2,FALSE
vaporesso-skrr-s-mini-replacement-glass,Vape Devices,,,,,,,,,FALSE
solace-black-nicsalt-orange-cream,E-Liquids,Nicotine Concentration,25.65,25.65,30,30,"Orange, Citrus, Cream",TRUE,3,FALSE
vaporesso-vm-25-replacement-glass,Vape Devices,,,,,,,,,FALSE
raw-rolling-papers-super-shredder,Smoking,,,,,,,,,FALSE
davinci-iq2,Heat Not Burn,,,,,,,,,FALSE
smok-ofrf-nexmesh-replacement-coils,Vape Devices,,,,,,,,,FALSE
smok-novo-x-pod-kit,Vape Devices,,,,,,,,,FALSE
juicy-jays-cotton-candy-1-1-4-paper,Smoking,,,,,,,,,FALSE
juicy-jays-bubblegum-1-1-4-paper,Smoking,,,,,,,,,FALSE
juicy-jay-s-very-cherry-1-1-4-paper,Smoking,,,,,,,,,FALSE
juicy-jays-blackberry-brandy-1-1-4-paper,Smoking,,,,,,,,,FALSE
juicy-jays-grape-1-1-4-paper,Smoking,,,,,,,,,FALSE
juicy-jay-s-trip-green-1-1-4-paper,Smoking,,,,,,,,,FALSE
juicy-jay-s-peach-cream-1-1-4-paper,Smoking,,,,,,,,,FALSE
juicy-jays-pineapple-1-1-4-paper,Smoking,,,,,,,,,FALSE
juicy-jay-s-strawberry-kiwi-1-1-4-paper,Smoking,,,,,,,,,FALSE
juicy-jay-s-strawberry-1-1-4-paper,Smoking,,,,,,,,,FALSE
cyclones-clear-strawberry,Smoking,,,,,,,,,FALSE
heets-bronze-label-10pk-carton,Heat Not Burn,,,,,,,,,FALSE
juicy-jays-black-magic-incense-sticks,Smoking,,,,,,,,,FALSE
juicy-jays-funkincense-incense-sticks,Smoking,,,,,,,,,FALSE
juicy-jays-apple-brown-betty-incense-sticks,Smoking,,,,,,,,,FALSE
juicy-jay-s-blueberry-king-size-slim-paper,Smoking,,,,,,,,,FALSE
juicy-jay-s-green-apple-king-size-slim-paper,Smoking,,,,,,,,,FALSE
juicy-jay-s-bubble-gum-king-size-slim-papers,Smoking,,,,,,,,,FALSE
juicy-jay-s-very-cherry-king-size-slim-paper,Smoking,,,,,,,,,FALSE
juicy-jay-s-grape-king-size-slim-paper,Smoking,,,,,,,,,FALSE
juicy-jay-s-mello-mango-king-size-slim-paper,Smoking,,,,,,,,,FALSE
juicy-jay-s-strawberry-kiwi-king-size-slim-paper,Smoking,,,,,,,,,FALSE
juicy-jay-s-watermelon-king-size-slim-paper,Smoking,,,,,,,,,FALSE
juicy-jay-s-double-dutch-chocolate-king-size-slim-paper,Smoking,,,,,,,,,FALSE
juicy-jay-s-pineapple-king-size-slim-paper,Smoking,,,,,,,,,FALSE
raw-black-connoisseur-1-1-4,Smoking,,,,,,,,,FALSE
raw-classic-connoisseur-1-1-4-with-pre-rolled-tips,Smoking,,,,,,,,,FALSE
luxe-glass-king-size-transparent-rolling-paper,Smoking,,,,,,,,,FALSE
smok-ofrf-nexmesh-replacement-pods,Vape Devices,,,,,,,,,FALSE
smok-nfix-replacement-pods,Vape Devices,,,,,,,,,FALSE
vaptio-palo-replacement-coils,Vape Devices,,,,,,,,,FALSE
vaporesso-nrg-pe-replacement-glass-tube,Vape Devices,,,,,,,,,FALSE
battery-vape-bv20000qs-waterproof-power-bank,Vape Devices,,,,,,,,,FALSE
volcano-hybrid-wear-and-tear-set,Heat Not Burn,,,,,,,,,FALSE
volcano-mighty-seal-ring-set-pack,Heat Not Burn,,,,,,,,,FALSE
volcano-hybrid-starter-set,Heat Not Burn,,,,,,,,,FALSE
salty-puff-world-berries-mix-nicotine-salt-e-liquid-30ml,E-Liquids,Nicotine Concentration,0,28.5,30,30,"Mango, Pineapple, Cranberry, Blueberry",FALSE,4,FALSE
salty-puff-world-coconut-pineapple-nicotine-salt-e-liquid-30ml,E-Liquids,Nicotine Concentration,11.4,22.8,30,30,"Coconut, Pineapple",TRUE,2,FALSE
