name,category,details
al-fakher-blueberry-with-mint-50g,Hookahs,"The sweet, yet tart, flavor of natural blueberries and a subtle, cooling mint will come together to form Blueberry Mint from Al Fakher tobacco! One of the most versatile flavors on the market, you'll experience a smooth session and thick clouds with this shisha.| Flavour Profile: Blueberry, Mint| Package Includes:| | This product is only available for NZ customers. We cannot ship this product to Australia.|  1 x Al Fakher Bluberry with Mint (50g)"
al-fakher-iced-lemon-with-mint-50g,Hookahs,"Citrusy lemon combined with mint notes for a long-lasting freshness.| Al Fakher shisha tobacco is made in the United Arab Emirates and is one of the more well-known brands of tobacco in the Middle East. This mid to high-grade tobacco has a consistent flavour and is well known for the smoothness of its smoke. We are constantly replenishing our supplies so your shisha tobacco will arrive fresh and be tasting great!| Flavour Profile: Lemon, Mint.| Package Includes:| | This product is only available for NZ customers. We cannot ship this product to Australia.|  1 x AI Fakher Iced Lemon with Mint (50g)"
al-fakher-mint-50g,Hookahs,Flavour Profile: Mint| Package Includes:| | This product is only available for NZ customers. We cannot ship this product to Australia.|  1 x Al Fakher Mint (50g)
raw-natural-unrefined-tips-50s,Smoking,RAW Original Tips are meticulously crafted from naturally unrefined long fibers using an original type Fourdrinier paper machine – we’ve spared no expense. RAW Original Tips roll up smooth and have enough structural integrity to maintain their shape and rigidity even when wet.  
raw-organic-paper-1-1-4-size,Smoking,"RAW Organic is made from organically grown chlorine free pure hemp and is processed in an eco-friendly manner. The result is a very thin light tan paper that burns extra slow and extra clean. The taste of RAW Organic is unlike anything you have experienced. It is a clean tasting smoke that is best described as natural, light and pure.
Made In SPAIN| Product Specification: Pure Hemp Paper
Hemp Natural Gum
Translucent Ultra Thin Rolling Paper
All Natural, Additive-Free, 100 percent Vega
50 Leaves Per Pack
Size: 75mm x 44mm"
raw-organic-king-size-slim-paper-32s,Smoking,"Raw Kingsize Slim Organic Rolling Papers are made from Pure Hemp which has been organically grown. The hemp paper is 100% chlorine free and unbleached which gives it a natural light brown colour. The hybrid blend and unbleached fibres result in a thin golden brown almost translucent smoking paper.| Made in Spain| Product Specification: RAW Kingsize Slim Organic Pure Hemp
Pure Hemp Paper and Hemp Natural Gum
All Natural, Additive-Free, 100% Vegan
Translucent Ultra Thin Rolling Paper
32 Leaves Per Pack
Size: 110x44mm
Weight: 13 g/m2"
raw-organic-pre-rolled-cone-3pk,Smoking,"RAW Organic Hemp Cones are unquestionably the world’s best organic hemp cones! Masterfully crafted from unrefined, pure hemp with no added chalk or dyes – RAW Organic Hemp Paper is made using a special pure water method to maintain certain natural qualities of hemp. Each paper is naturally light tan in color and hand rolled into the perfect cone shape. The tip is hand folded into a W to prevent materials from passing through yet give an unfiltered big draw.| Product Description:| Raw Cone Pre-Rolled Rolling Papers are perfect for people who don't know how to hand-roll.They are the ultimate convenience in rolling because you only need to fill them up with whatever you like to smoke, twist off the end and light up "
raw-natural-hemp-wick-10ft-3m,Smoking,"RAW Hemp Wick is made from two primal renewable resources: hemp and beeswax. The plants are sown, harvested, retted and dried in the traditional way, unchanged for thousands of years. We insist that our hemp suppliers use sustainable growing techniques with no pesticides. All RAW Hemp Wick packs, display boxes and cards are printed on recycled hemp paper.| Product Specification: Top Quality European sourced hemp (Naturally locally Grown without any use of pesticides or chemical fertilizers)
Hemp Wick is a natural alternative to lighters and matches. Hemp and Beeswax are two primal renewable resources.
10ft/3Mtr. per pack"
raw-classic-connoisseur-1-1-4-paper-plus-tips,Smoking,"Combining our RAW Classic 1¼ Paper with high-quality RAW Original Tips conveniently held together by a RAWified elastic band in a single package is a smoker’s dream. RAW Classic Connoisseur 1¼ has everything you need to roll your own RAWthentic smokes in one easy-to-carry package.| Made In SPAIN| Product Specification: RAW Classic Connoisseur Regular 1Ã‚Â¼
Natural Gum
All Natural, Additive-Free, 100% Vegan
Translucent Ultra Thin Rolling Paper
50 Filter Tips
50 Leaves Per Pack
Size: 76mm x 44mm
Weight: 13 g/m2"
raw-organic-connoisseur-1-1-4-paper-plus-tips,NA,"The ultimate in RAW’s Connoisseur line! RAW Organic Hemp Connoisseur 1¼ Paper is made from the same organically grown, chlorine-free, additive-free pure natural hemp used in all RAW Organic Hemp Papers. This pack features the added convenience of included tips all held together in a beautiful RAWified elastic banded package!| Specifications: Pure Hemp Paper and Hemp Natural Gum
All Natural, Additive-Free, 100% Vegan
Translucent Ultra Thin Rolling Paper
Size: 76mm x 44mm, Made in Spain"
raw-wide-tips-50per-pk,Smoking,"RAW Perforated Wide Tips were created to get the burning ember further away from our faces. The thing with tips is that everyone rolls differently and has different preferences. These tips are made from our soft fiber paper and pressed for easy smooth rolling. They’re really RAWesome!| Made in Spain| Product Specification: Raw Natural Wide Tips
50 Tips Per Pack
Perforated Sides For Easy Rolling
Natural Hemp and Cotton
Chlorine Free
Suitable For Vegans"
raw-pre-rolled-tips-21per-pk,NA, 
raw-classic-king-size-3pk-pre-rolled-cones,Smoking,"RAW Classic Kingsize Cones have revolutionized the smoking industry! That’s no exaggeration – they’re as easy as it gets! RAW’s precision-crafted pre-rolled cones are made from the same truly naturally unbleached paper as RAW Classic Papers and are ready to be easily filled.| Product Specification: One single pack contains 3 cones
Hemp Natural Gum
All Natural, Additive-Free, 100% vegan
Translucent Ultra Thin Rolling Paper
Size: 110mm Length
Filter Tip Length: 26mm
Made in Spain"
raw-organic-connoisseur-kingsize-slim-papersplustips,Smoking,"Specification: RAW Connoisseur & Tips
Hemp Natural Gum
All Natural, Additive-Free, 100% Vegan
Translucent Ultra Thin Rolling Paper
32 Leaves Per Pack
Size: 110x44mm
Weight: 13 g/m2"
raw-classic-pre-roll-cones-6pk,Smoking,"Made with Raw's finest classic natural brown unrefined rolling paper each one of the one and one quarter cones have been watermarked with Raw's criss cross. Each cone in the 6pk is 85mm long and uses a 26mm filter tip which is already pre-fitted for you.| Made in Spain| Specification: Raw Classic 1 1/4
One Packet Contains 6 Cones
Natural Gum
Easy Storage
All Natural, Additive-Free, 100% Vegan
Unbleached Paper
Tip Included
Length: 85mm
Filter Tip Length: 26mm"
raw-organic-paper-single-wide,Smoking,"RAW was created in order to provide smokers with an additive-free and less-processed rolling paper. Made from a natural unbleached blend of fibers, this rolling paper has a unique naturally brown hue and is almost transparent thanks to the thinness of the paper.
With a natural vegan blend of organic fibers and a natural sugar gumming, RAW is the best choice in the natural rolling paper market.| Specifications:| Includes: Unbleached
No additives
Patented criss-cross watermark
Organic Hemp
Acacia gumline
Chlorine Free
Gluten Free
Vegan Friendly
Ultra Thin
70mm x 37mm| 50 Leaves/Booklet"
raw-hemp-wick-20ft,Smoking,"The Raw Hemp Wick Large is a natural and organic way to light your smoking tobacco. Made with organic hemp and beeswax, the Raw Hemp Wick burns nicely every time. Simply light the wick with a lighter or other flame and use it to light your smoke, extinguishing after every use. Using Raw Hemp Wicks will prevent harmful butane and toxins from mixing with your smokeables and offering an economic alternative to lighters.| Specification: Top Quality European sourced hemp (Naturally locally Grown without any use of pesticides or chemical fertilizers)
Hemp Wick is a natural alternative to lighters and matches. Hemp and Beeswax are two primal renewable resources.
10ft/3Mtr. per pack"
raw-organic-papers-1-1-2-size,Smoking,RAW Organic Hemp 1½ is a wider size of our natural hemp paper. This size is popular in the southern region of the US and also with certain trick rollers (and with old school rollers who grew up on this size in the 1970’s).| Specifications:| Includes: 33 papers per pack
raw-organic-artesano-1-1-4-paper-plus-tips,Smoking,"The RAW Artesano pack is the ultimate in rolling paper packaging. Each RAW Organic Hemp Artesano 1¼ pack contains rolling papers, tips and a pop-out spring-loaded rolling tray. The patented pack closes securely using a neat paper-fold over trick that we invented. | Specifications:| |  "
raw-classic-connoisseur-single-wide-paper-plus-tips,Smoking,"RAW Connoisseur combines the best naturally unrefined paper with the best tips. Our unique design with a RAWified elastic band to hold it all together is reminiscent of the historical ‘band packs’ of old. The RAW Classic Paper works perfectly with the included RAW Original Tips. When we first launched this handcrafted product, it was a moment of pride as we brought back the old and combined it with the new. Smokers love it!| | Specifications:| Includes:|  Size: 70mm x 37mm
Rice Paper and Natural Hemp-Based Gum
Additive-free and 100% Vegan
Translucent Ultra-Thin Papers
Single Pack| 32 Leaves per booklet
32 Filter tips per booklet"
